Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
2,5101016839323,5101033978085,17138762,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,13
3,5101241014051,5101258302499,17288448,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,13
0,5087417343929,5087435615185,18271256,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,8
1,5087632660513,5087651346320,18685807,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,8
2,5087852833582,5087871624329,18790747,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,8
3,5088077025423,5088095931232,18905809,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,8
0,5089989519634,5089998375628,8855994,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,9
1,5090196676482,5090205737718,9061236,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,9
2,5090420842330,5090429954401,9112071,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,9
3,5090637013219,5090646173595,9160376,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,9
0,5097985431653,5097994907170,9475517,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,12
1,5098192666609,5098202350397,9683788,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,12
2,5098404835338,5098414564821,9729483,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,12
3,5098621024009,5098630825619,9801610,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,12
0,5130033500646,5130035391835,1891189,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,24
1,5130232662956,5130234600580,1937624,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,24
2,5130448833765,5130450780590,1946825,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,24
3,5130657018596,5130658978512,1959916,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,24
